rank,CHP_ID,Chinese_herbal_pieces,high_quality_ratio,total_compounds,effective_count,high_quality_count,ultra_high_count
1511,CHP02035,橘子,0.16666666666666666,6.0,6.0,1.0,1.0
1512,CHP02133,苦檀子,0.16666666666666666,6.0,6.0,1.0,1.0
1513,CHP05070,野木瓜,0.16666666666666666,6.0,6.0,1.0,1.0
1514,CHP00235,贝母兰,0.16666666666666666,6.0,6.0,1.0,1.0
1515,CHP06116,蜜环菌,0.16666666666666666,6.0,6.0,1.0,1.0
1516,CHP00990,番石榴,0.16666666666666666,12.0,12.0,2.0,2.0
1517,CHP03853,水黄连,0.16666666666666666,6.0,6.0,1.0,1.0
1518,CHP05612,梓木,0.14285714285714285,7.0,7.0,1.0,1.0
1519,CHP03002,牛筋果,0.14285714285714285,7.0,7.0,1.0,1.0
1520,CHP00883,杜松实,0.14285714285714285,7.0,7.0,1.0,1.0
1521,CHP01740,黄心果,0.13333333333333333,15.0,15.0,2.0,1.0
1522,CHP05302,元宝草,0.125,8.0,8.0,1.0,1.0
1523,CHP05105,野芝麻根,0.125,8.0,8.0,1.0,1.0
1524,CHP03527,山黄皮,0.11538461538461539,26.0,26.0,3.0,3.0
1525,CHP00778,丁茄,0.1111111111111111,9.0,9.0,1.0,1.0
1526,CHP02816,棉花根,0.1111111111111111,9.0,9.0,1.0,1.0
1527,CHP03449,沙塘木,0.1111111111111111,9.0,9.0,1.0,1.0
1528,CHP04463,锡生藤,0.1111111111111111,9.0,9.0,1.0,1.0
1529,CHP01432,红花绿绒蒿,0.1111111111111111,9.0,9.0,1.0,1.0
1530,CHP01211,狗脊,0.10344827586206896,29.0,29.0,3.0,3.0
1531,CHP01143,干地黄,0.09523809523809523,21.0,21.0,2.0,2.0
1532,CHP05322,月季花,0.09090909090909091,11.0,11.0,1.0,1.0
1533,CHP00793,东北刺人参,0.0625,16.0,16.0,1.0,1.0
1534,CHP04150,铁力木,0.058823529411764705,17.0,17.0,1.0,1.0
1535,CHP06100,猴头菇,0.05263157894736842,19.0,19.0,1.0,1.0
1536,CHP01104,福寿草,0.05,20.0,20.0,1.0,1.0
1537,CHP00276,柄果槲寄生,0.0,1.0,1.0,0.0,0.0
1538,CHP00086,白花菜,0.0,2.0,2.0,0.0,0.0
1539,CHP02120,苦楝实,0.0,3.0,3.0,0.0,0.0
1540,CHP00265,扁竹根,0.0,1.0,1.0,0.0,0.0
1541,CHP06118,木耳,0.0,1.0,1.0,0.0,0.0
1542,CHP06156,红粉,0.0,1.0,1.0,0.0,0.0
1543,CHP06157,琥珀,0.0,1.0,1.0,0.0,0.0
1544,CHP05790,虫白蜡,0.0,4.0,4.0,0.0,0.0
1545,CHP05795,地龙,0.0,1.0,1.0,0.0,0.0
1546,CHP05796,灯心柳珊瑚,0.0,1.0,1.0,0.0,0.0
1547,CHP05955,蜜蜡,0.0,3.0,3.0,0.0,0.0
1548,CHP06080,豹皮菇,0.0,3.0,3.0,0.0,0.0
1549,CHP05835,蛤壳,0.0,1.0,1.0,0.0,0.0
1550,CHP05837,海参,0.0,1.0,1.0,0.0,0.0
1551,CHP05887,鸡子白,0.0,1.0,1.0,0.0,0.0
1552,CHP05889,鸡子壳,0.0,1.0,1.0,0.0,0.0
1553,CHP01201,功劳子,0.0,1.0,1.0,0.0,0.0
1554,CHP06040,象骨,0.0,1.0,1.0,0.0,0.0
1555,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1556,CHP04481,细香葱,0.0,1.0,1.0,0.0,0.0
1557,CHP00763,吊兰,0.0,1.0,1.0,0.0,0.0
1558,CHP04385,芜菁甘蓝,0.0,1.0,1.0,0.0,0.0
1559,CHP04390,梧桐,0.0,8.0,8.0,0.0,0.0
1560,CHP04798,杏子,0.0,1.0,1.0,0.0,0.0
1561,CHP02523,落新妇,0.0,18.0,18.0,0.0,0.0
1562,CHP02525,驴蹄草,0.0,1.0,1.0,0.0,0.0
1563,CHP05495,枳椇根,0.0,1.0,1.0,0.0,0.0
1564,CHP02456,陆地棉,0.0,3.0,3.0,0.0,0.0
1565,CHP02470,路边姜,0.0,5.0,5.0,0.0,0.0
1566,CHP02515,骆驼蓬子,0.0,2.0,2.0,0.0,0.0
1567,CHP05555,猪殃殃,0.0,2.0,2.0,0.0,0.0
1568,CHP05610,姊妹树,0.0,1.0,1.0,0.0,0.0
1569,CHP03567,山棯叶,0.0,1.0,1.0,0.0,0.0
1570,CHP00285,伯乐树,0.0,1.0,1.0,0.0,0.0
1571,CHP00286,博落回,0.0,3.0,3.0,0.0,0.0
1572,CHP00289,补血草,0.0,1.0,1.0,0.0,0.0
1573,CHP05379,泽藓,0.0,1.0,1.0,0.0,0.0
1574,CHP03184,千年艾,0.0,1.0,1.0,0.0,0.0
1575,CHP01349,旱莲花,0.0,2.0,2.0,0.0,0.0
1576,CHP03810,薯莨,0.0,1.0,1.0,0.0,0.0
1577,CHP01193,葛蕈,0.0,16.0,16.0,0.0,0.0
1578,CHP04899,芫花,0.0,1.0,1.0,0.0,0.0
1579,CHP02697,毛莲蒿,0.0,1.0,1.0,0.0,0.0
1580,CHP01499,红直獐牙菜,0.0,1.0,1.0,0.0,0.0
1581,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1582,CHP05188,银叶树,0.0,1.0,1.0,0.0,0.0
1583,CHP05191,淫羊藿根,0.0,1.0,1.0,0.0,0.0
1584,CHP05192,印度九里香,0.0,1.0,1.0,0.0,0.0
1585,CHP05198,鹰不泊,0.0,1.0,1.0,0.0,0.0
1586,CHP05142,伊贝母,0.0,2.0,2.0,0.0,0.0
1587,CHP01470,红木香,0.0,12.0,12.0,0.0,0.0
1588,CHP01814,极美云实,0.0,9.0,9.0,0.0,0.0
1589,CHP04880,鸭跖草,0.0,4.0,4.0,0.0,0.0
1590,CHP03243,青皮,0.0,2.0,2.0,0.0,0.0
1591,CHP03299,驱虫斑鸠菊,0.0,1.0,1.0,0.0,0.0
1592,CHP04992,洋葱,0.0,1.0,1.0,0.0,0.0
1593,CHP05004,药西瓜,0.0,1.0,1.0,0.0,0.0
1594,CHP05007,椰子,0.0,4.0,4.0,0.0,0.0
1595,CHP05040,野花椒根,0.0,5.0,5.0,0.0,0.0
1596,CHP05042,野花椒叶,0.0,4.0,4.0,0.0,0.0
1597,CHP00413,川滇淫羊藿,0.0,8.0,8.0,0.0,0.0
1598,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1599,CHP00330,茶花,0.0,3.0,3.0,0.0,0.0
1600,CHP05252,柚子,0.0,1.0,1.0,0.0,0.0
1601,CHP02683,毛贯众,0.0,4.0,4.0,0.0,0.0
1602,CHP01012,防己叶菝葜,0.0,1.0,1.0,0.0,0.0
1603,CHP01020,飞扬草,0.0,1.0,1.0,0.0,0.0
1604,CHP05170,茵芋,0.0,2.0,2.0,0.0,0.0
1605,CHP05171,银背藤,0.0,1.0,1.0,0.0,0.0
1606,CHP03921,水杨枝叶,0.0,1.0,1.0,0.0,0.0
1607,CHP01028,榧子,0.0,1.0,1.0,0.0,0.0
1608,CHP03970,松叶,0.0,4.0,4.0,0.0,0.0
1609,CHP04000,酸模,0.0,2.0,2.0,0.0,0.0
1610,CHP03365,瑞香花,0.0,2.0,2.0,0.0,0.0
1611,CHP03401,三色堇,0.0,1.0,1.0,0.0,0.0
1612,CHP01302,广西九里香,0.0,6.0,6.0,0.0,0.0
1613,CHP04110,田旋花,0.0,1.0,1.0,0.0,0.0
1614,CHP01918,金锦香,0.0,1.0,1.0,0.0,0.0
1615,CHP03015,牛舌头,0.0,1.0,1.0,0.0,0.0
1616,CHP02971,柠檬根,0.0,2.0,2.0,0.0,0.0
1617,CHP02982,牛蒡,0.0,12.0,12.0,0.0,0.0
1618,CHP01610,化香树果,0.0,1.0,1.0,0.0,0.0
1619,CHP01774,鸡蛋参,0.0,2.0,2.0,0.0,0.0
1620,CHP03425,桑根,0.0,2.0,2.0,0.0,0.0
1621,CHP01909,金冠鳞毛蕨,0.0,1.0,1.0,0.0,0.0
1622,CHP00366,橙皮,0.0,3.0,3.0,0.0,0.0
1623,CHP01775,鸡蛋果,0.0,2.0,2.0,0.0,0.0
1624,CHP01849,假细锥香茶菜,0.0,4.0,4.0,0.0,0.0
1625,CHP00368,橙子,0.0,8.0,8.0,0.0,0.0
1626,CHP01885,角茴香,0.0,4.0,4.0,0.0,0.0
1627,CHP01888,接骨丹,0.0,1.0,1.0,0.0,0.0
1628,CHP00807,东莨菪,0.0,2.0,2.0,0.0,0.0
1629,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1630,CHP01563,花椒簕,0.0,1.0,1.0,0.0,0.0
1631,CHP04215,土百部,0.0,1.0,1.0,0.0,0.0
1632,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1633,CHP04233,土连翘,0.0,1.0,1.0,0.0,0.0
1634,CHP04272,歪脖子果,0.0,6.0,6.0,0.0,0.0
1635,CHP01520,胡麻仁,0.0,1.0,1.0,0.0,0.0
1636,CHP04059,桃根,0.0,1.0,1.0,0.0,0.0
1637,CHP00809,东一号剑麻,0.0,9.0,9.0,0.0,0.0
1638,CHP05345,云南菟丝子,0.0,2.0,2.0,0.0,0.0
1639,CHP01941,金丝梅,0.0,1.0,1.0,0.0,0.0
1640,CHP00239,荜茇根,0.0,3.0,3.0,0.0,0.0
1641,CHP02539,绿笋片,0.0,2.0,2.0,0.0,0.0
1642,CHP03767,莳萝子,0.0,8.0,8.0,0.0,0.0
1643,CHP03770,柿,0.0,1.0,1.0,0.0,0.0
1644,CHP02582,马蔺子,0.0,3.0,3.0,0.0,0.0
1645,CHP03741,石楠,0.0,1.0,1.0,0.0,0.0
1646,CHP00924,盾叶唐松草,0.0,10.0,10.0,0.0,0.0
1647,CHP01063,凤凰木,0.0,1.0,1.0,0.0,0.0
1648,CHP01066,凤尾茶,0.0,4.0,4.0,0.0,0.0
1649,CHP01072,凤仙花,0.0,1.0,1.0,0.0,0.0
1650,CHP01086,芙蓉花,0.0,1.0,1.0,0.0,0.0
1651,CHP00897,短小蛇根草,0.0,1.0,1.0,0.0,0.0
1652,CHP01156,岗松,0.0,1.0,1.0,0.0,0.0
1653,CHP03689,胜红蓟,0.0,1.0,1.0,0.0,0.0
1654,CHP00104,白菊花根,0.0,1.0,1.0,0.0,0.0
1655,CHP00004,阿育魏实,0.0,1.0,1.0,0.0,0.0
1656,CHP00130,白牛胆,0.0,1.0,1.0,0.0,0.0
1657,CHP00149,白土茯苓,0.0,1.0,1.0,0.0,0.0
1658,CHP02397,龙船花,0.0,11.0,11.0,0.0,0.0
1659,CHP04595,香樟,0.0,15.0,15.0,0.0,0.0
1660,CHP04598,香樟叶,0.0,1.0,1.0,0.0,0.0
1661,CHP04604,向日葵花,0.0,1.0,1.0,0.0,0.0
1662,CHP00648,倒地铃,0.0,1.0,1.0,0.0,0.0
1663,CHP04543,线叶金鸡菊,0.0,2.0,2.0,0.0,0.0
1664,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1665,CHP00599,大叶香薷,0.0,1.0,1.0,0.0,0.0
1666,CHP00605,大叶醉鱼草,0.0,4.0,4.0,0.0,0.0
1667,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
1668,CHP02000,九里香根,0.0,2.0,2.0,0.0,0.0
1669,CHP02026,橘白,0.0,1.0,1.0,0.0,0.0
1670,CHP03105,辟汗草,0.0,1.0,1.0,0.0,0.0
1671,CHP02946,南天竹梗,0.0,1.0,1.0,0.0,0.0
1672,CHP03107,偏翅唐松草,0.0,3.0,3.0,0.0,0.0
1673,CHP04299,网脉橐吾,0.0,2.0,2.0,0.0,0.0
1674,CHP04352,乌蔹莓,0.0,1.0,1.0,0.0,0.0
1675,CHP02034,橘叶巴戟,0.0,2.0,2.0,0.0,0.0
1676,CHP04322,榅桲,0.0,1.0,1.0,0.0,0.0
1677,CHP04325,文冠木,0.0,5.0,5.0,0.0,0.0
1678,CHP02527,吕宋楸毛,0.0,6.0,6.0,0.0,0.0
1679,CHP02182,兰花,0.0,3.0,3.0,0.0,0.0
1680,CHP02293,栗树皮,0.0,2.0,2.0,0.0,0.0
1681,CHP05683,紫藤,0.0,1.0,1.0,0.0,0.0
1682,CHP05692,紫薇花,0.0,1.0,1.0,0.0,0.0
1683,CHP05694,紫薇叶,0.0,1.0,1.0,0.0,0.0
1684,CHP05297,郁金香根,0.0,1.0,1.0,0.0,0.0
1685,CHP05337,云南榧树,0.0,3.0,3.0,0.0,0.0
1686,CHP05753,斑鸠,0.0,1.0,1.0,0.0,0.0
1687,CHP02306,莲蓬草,0.0,3.0,3.0,0.0,0.0
1688,CHP03685,生漆,0.0,3.0,3.0,0.0,0.0
1689,CHP05766,鳖甲,0.0,2.0,2.0,0.0,0.0
1690,CHP01255,拐芹,0.0,2.0,2.0,0.0,0.0
1691,CHP01262,观音草,0.0,1.0,1.0,0.0,0.0
1692,CHP03595,山银柴胡,0.0,2.0,2.0,0.0,0.0
1693,CHP01232,枸橘核,0.0,4.0,4.0,0.0,0.0
1694,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1695,CHP01362,荷梗,0.0,1.0,1.0,0.0,0.0
1696,CHP05824,狗肉,0.0,1.0,1.0,0.0,0.0
1697,CHP05408,樟脑,0.0,1.0,1.0,0.0,0.0
1698,CHP05463,珍珠菜,0.0,2.0,2.0,0.0,0.0
1699,CHP05465,珍珠梅,0.0,2.0,2.0,0.0,0.0
1700,CHP05470,枕材,0.0,2.0,2.0,0.0,0.0
1701,CHP05712,紫珠,0.0,1.0,1.0,0.0,0.0
